request_id,provider,model,prompt_id,prompt_text,replicate,status,story_text,input_tokens,output_tokens,thoughts_tokens,finish_reason,elapsed_sec,created_utc,error
anthropic|P02_baseline_plain|r0007,anthropic,claude-sonnet-4-6,P02_baseline_plain,tell me a story,7,ok,"# The Lantern Keeper's Last Night

Old Maren had lit the lighthouse lantern every night for forty-three years.

She knew every creak of the iron stairs, every draft that slipped through the cracked window on the eastern side, every mood the sea could wear. She had seen it silver and gentle. She had seen it black and furious. She had seen it do things she never told anyone about, because no one would have believed her.

Tonight felt different.

The fog came in thick and early, swallowing the horizon before supper. Maren climbed the stairs with her lantern oil, same as always, her knees complaining the way they always did past",11,150,,max_tokens,4.98,2026-05-21T04:09:45+00:00,
gemini|P02_baseline_plain|r0007,gemini,gemini-3.5-flash,P02_baseline_plain,tell me a story,7,error,,,,,,0.6,2026-05-21T04:09:51+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 8.231866693s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '8s'}]}}"
openai|P03_write_variant|r0007,openai,gpt-5.5,P03_write_variant,write me a story,7,ok,"The first time Mara heard the mountain speak, she was stealing apples.

They were not very good apples—small, green, stubborn things that made her mouth pull sideways—but they were free, and free was a flavor Mara had learned to like. She had climbed the orchard wall just after dawn, when mist still clung to the valley and the village roofs smoked gently in the cold.

Her pockets were full, her hands sticky with sap, when the ground beneath her boots gave a deep, tired sigh.

Mara froze.

At first she thought it was thunder. But the sky was pale and empty. Then she thought perhaps Old",10,150,,incomplete,5.42,2026-05-21T04:09:51+00:00,
anthropic|P03_write_variant|r0007,anthropic,claude-sonnet-4-6,P03_write_variant,write me a story,7,ok,"# The Last Lighthouse Keeper

The storm came without warning.

One moment the sea was glass, the kind of still that made you forget water could move at all. The next, the sky turned the color of a bruise and the wind found its voice.

Maya had lived in the lighthouse for six years. She knew storms. She knew the way they announced themselves in the pressure behind her eyes, the way the birds disappeared hours before the clouds arrived. But this one had been different. This one had been **quiet** until it wasn't.

She climbed the spiral stairs two at a time, her hand trailing the cold iron railing she could have navigated blind. At the top, she switched on the great",11,150,,max_tokens,4.85,2026-05-21T04:09:57+00:00,
gemini|P03_write_variant|r0007,gemini,gemini-3.5-flash,P03_write_variant,write me a story,7,error,,,,,,0.58,2026-05-21T04:10:02+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 56.614772191s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '56s'}]}}"
openai|P04_short_variant|r0007,openai,gpt-5.5,P04_short_variant,tell me a short story please,7,ok,"The lighthouse keeper found the bottle at dawn, wedged between two black rocks.

Inside was a note, dry as a secret.

“Please leave the light on tonight,” it said. “I’m still trying to find my way home.”

He looked out at the empty gray sea. No ships. No sails. Only fog.

All day, he polished the lantern glass. At sunset, he climbed the spiral stairs and lit the great lamp brighter than he ever had before.

Near midnight, a small boat emerged from the mist.

It drifted to shore with no oars, no sail, and no one inside—except a second bottle.

The keeper opened it with trembling",12,150,,incomplete,6.12,2026-05-21T04:10:03+00:00,
anthropic|P04_short_variant|r0007,anthropic,claude-sonnet-4-6,P04_short_variant,tell me a short story please,7,ok,"# The Last Light

Every evening, old Marco climbed the lighthouse stairs to light the lamp.

One stormy night, his hands shaking more than usual, he dropped the matches. They scattered across the floor, and the wind howling through the cracks swept most of them away.

He found one left.

Below, through the rain-streaked glass, he could see a ship struggling through the dark water.

He steadied his breath. Struck the match.

The flame caught.

The ship turned.

Marco sat down on the cold floor, watching the light spin, and smiled. He didn't need to know the names of the sailors aboard. He didn't need thanks.

Some nights,",13,150,,max_tokens,5.22,2026-05-21T04:10:09+00:00,
gemini|P04_short_variant|r0007,gemini,gemini-3.5-flash,P04_short_variant,tell me a short story please,7,error,,,,,,0.62,2026-05-21T04:10:15+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 43.900206439s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '43s'}]}}"
openai|P05_strange_variant|r0007,openai,gpt-5.5,P05_strange_variant,tell me a strange story please,7,ok,"In the town of Bellwether, every mirror reflected you one day late.

Nobody knew why. If you stood in front of your bathroom mirror on Tuesday, your reflection would be brushing its teeth on Monday. If you waved, it wouldn’t wave back until tomorrow. Children hated it. Barbers adored it. Spouses learned not to argue near mirrors, because yesterday’s faces were often more honest than today’s words.

Mara worked at the train station selling tickets to places she had never visited. Each morning, before unlocking the booth, she checked the little cracked mirror inside her locker. Mostly it showed yesterday’s Mara: tired, hair pinned badly, ink",12,150,,incomplete,5.28,2026-05-21T04:10:16+00:00,
anthropic|P05_strange_variant|r0007,anthropic,claude-sonnet-4-6,P05_strange_variant,tell me a strange story please,7,ok,"# The Man Who Collected Tuesdays

Harold Fitch woke up one morning to find an extra Tuesday sitting in his kitchen.

It was just *there* — between the salt shaker and the fruit bowl — folded up small like a napkin, faintly glowing the color of overcast skies.

He picked it up carefully.

""Where did you come from?"" he asked.

The Tuesday didn't answer, but it felt warm, and smelled like coffee and mild regret, the way Tuesdays do.

Harold didn't throw it away. He put it in a shoebox.

---

Over the next several months, more Tuesdays appeared.",13,150,,max_tokens,4.82,2026-05-21T04:10:21+00:00,
gemini|P05_strange_variant|r0007,gemini,gemini-3.5-flash,P05_strange_variant,tell me a strange story please,7,error,,,,,,0.57,2026-05-21T04:10:26+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 32.472491872s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'model': 'gemini-3.5-flash', 'location': 'global'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '32s'}]}}"
openai|P06_funny_variant|r0007,openai,gpt-5.5,P06_funny_variant,tell me a funny story please,7,ok,"Sure — here’s a silly one:

A man walks into a pet shop and sees a parrot with a little sign that says, “$10 — talks.”

He thinks, “Only ten dollars for a talking parrot?” So he asks the shopkeeper, “Why is this parrot so cheap?”

The shopkeeper says, “Well… he used to live in a lawyer’s office, so he only knows legal phrases.”

The man thinks that’s hilarious and buys the parrot.

At home, he puts the parrot in its cage and says, “Hello!”

The parrot says, “Objection!”

The man laughs. “Can you say anything else",12,150,,incomplete,4.59,2026-05-21T04:10:27+00:00,
anthropic|P06_funny_variant|r0007,anthropic,claude-sonnet-4-6,P06_funny_variant,tell me a funny story please,7,ok,"# The Great Squirrel Heist

Dave was having a perfectly ordinary Tuesday when he noticed the squirrel staring at him through the window.

Not the casual glance of a squirrel passing by. This was **intent**. This was *planning*.

Dave went back to his sandwich.

The squirrel did not go back to anything. The squirrel had no interest in going back.

---

Twenty minutes later, Dave discovered that somehow - **somehow** - the squirrel had gotten into his kitchen and stolen exactly one thing from his entire house.

His car keys.

Not food. Not anything soft for a nest. **His car keys.**

Dave stood in his",13,150,,max_tokens,4.31,2026-05-21T04:10:32+00:00,
gemini|P06_funny_variant|r0007,gemini,gemini-3.5-flash,P06_funny_variant,tell me a funny story please,7,error,,,,,,0.55,2026-05-21T04:10:37+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 22.265201878s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '22s'}]}}"
